"International Priority Airmail (Letters, Postcards, Flats, Packets, M-Bags)",Final,,1/16/2025
,,,,
LETTERS & POSTCARD,Direct Country Sacks,,,Mixed Country Sacks,,
Price Group,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.
1,1.27,8.49,4.49,,-,-,,,,,,
2,1.03,11.75,7.75,-,-,-,,,,,,
3,0.59,18.56,14.56,0.63,-,14.56,,,,,,
4,0.59,18.56,14.56,0.63,-,14.56,,,,,,
5,0.59,18.56,14.56,0.63,-,14.56,,,,,,
6,0.59,18.56,14.56,0.63,-,14.56,,,,,,
7,1.27,12.81,8.81,1.31,-,8.81,,,,,,
8,1.27,12.81,8.81,1.31,-,8.81,,,,,,
9,1.27,12.81,8.81,1.31,-,8.81,,,,,,
10,1.22,10.19,6.19,1.26,-,6.19,,,,,,
11,0.90,18.67,14.67,0.94,-,14.67,,,,,,
12,1.27,16.02,12.02,-,-,-,,,,,,
13,1.07,14.73,10.73,-,-,-,,,,,,
14,1.22,10.19,6.19,-,-,-,,,,,,
15,1.27,12.81,8.81,-,-,-,,,,,,
16,1.27,12.81,8.81,-,-,-,,,,,,
17,1.22,10.19,6.19,-,-,-,,,,,,
18,1.22,10.19,6.19,-,-,-,,,,,,
19,1.27,12.81,8.81,-,-,-,,,,,,
20,1.27,12.81,8.81,-,-,-,,,,,,
Worldwide,-,-,-,1.27,18.67,14.67,,,,,,


FLATS,Direct Country Sacks,,,Mixed Country Sacks,,,,
Price Group,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.,,
1,1.27,8.49,4.49,-,-,-,,,,,,,,
2,1.03,11.75,7.75,-,-,-,,,,,,,,
3,0.59,18.56,14.56,0.63,-,14.56,,,,,,,,
4,0.59,18.56,14.56,0.63,-,14.56,,,,,,,,
5,0.59,18.56,14.56,0.63,-,14.56,,,,,,,,
6,0.59,18.56,14.56,0.63,-,14.56,,,,,,,,
7,1.27,12.81,8.81,1.31,-,8.81,,,,,,,,
8,1.27,12.81,8.81,1.31,-,8.81,,,,,,,,
9,1.27,12.81,8.81,1.31,-,8.81,,,,,,,,
10,1.22,10.19,6.19,1.26,-,6.19,,,,,,,,
11,0.90,18.67,14.67,0.94,-,14.67,,,,,,,,
12,1.27,16.02,12.02,-,-,-,,,,,,,,
13,1.07,14.73,10.73,-,-,-,,,,,,,,
14,1.22,10.19,6.19,-,-,-,,,,,,,,
15,1.27,12.81,8.81,-,-,-,,,,,,,,
16,1.27,12.81,8.81,-,-,-,,,,,,,,
17,1.22,10.19,6.19,-,-,-,,,,,,,,
18,1.22,10.19,6.19,-,-,-,,,,,,,,
19,1.27,12.81,8.81,-,-,-,,,,,,,,
20,1.27,12.81,8.81,-,-,-,,,,,,
Worldwide,-,-,-,1.27,18.67,14.67,,,,,,,,
,
PACKETS,Direct Country Sacks,,,Mixed Country Sacks,,,
Price Group,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.,Per Piece,Full Service Per Lb.,ISC Drop Shipment Per Lb.,,
1,5.32,10.29,6.29,-,-,-,,,,,,,,
2,2.21,9.68,5.68,-,-,-,,,,,,,,
3,0.41,15.62,11.62,0.45,-,11.62,,,,,,,,
